season,week,game_id,team,side,roof_class,plays_all,epa_all,epa_pass,epa_rush,success_rate,no_huddle_rate,shotgun_rate,pass_plays,rush_plays,pass_exp_20,rush_exp_10
2006,2,2006_02_KC_DEN,DEN,HOME,OUTDOOR,64,-0.0660041790251853,-0.09925430302197734,-0.03666583432213349,0.390625,0.0,0.125,30,34,3,6
2006,2,2006_02_DET_CHI,DET,AWAY,OUTDOOR,53,-0.11531925552858496,0.001834705663033021,-0.44167671884809223,0.41509433962264153,0.018867924528301886,0.16981132075471697,39,14,2,1
2006,2,2006_02_NO_GB,GB,HOME,OUTDOOR,78,-0.02671415110429128,0.11406973575980499,-0.43498742301017046,0.4230769230769231,0.038461538461538464,0.5897435897435898,58,20,5,1
2006,2,2006_02_HOU_IND,HOU,AWAY,INDOOR,55,0.015514354695650665,0.30243693593451204,-0.4192937970890299,0.509090909090909,0.09090909090909091,0.0,34,23,2,1
2006,2,2006_02_HOU_IND,IND,HOME,INDOOR,75,0.2965538541227579,0.6794371099344322,-0.15379249244270957,0.52,0.02666666666666667,0.3333333333333333,42,34,7,1
2006,2,2006_02_PIT_JAX,JAX,HOME,OUTDOOR,67,-0.043750636168380284,0.09801159562861048,-0.24796806027491888,0.373134328358209,0.0,0.34328358208955223,41,27,2,3
2006,2,2006_02_KC_DEN,KC,AWAY,OUTDOOR,58,-0.1891498895329905,-0.23778050734351078,-0.15482239460791736,0.39655172413793105,0.034482758620689655,0.06896551724137931,24,34,1,3
2006,2,2006_02_STL_SF,LA,AWAY,OUTDOOR,67,-0.06457651549700036,-0.07676241677254439,-0.04652332842212032,0.3880597014925373,0.0,0.1791044776119403,40,27,3,5
2006,2,2006_02_TEN_SD,LAC,HOME,OUTDOOR,73,0.24538840603542655,0.23526380271524996,0.25468150355123187,0.4383561643835616,0.0,0.1095890410958904,37,37,2,5
2006,2,2006_02_OAK_BAL,LV,AWAY,OUTDOOR,62,-0.6367813451816479,-0.5698772162903805,-0.7390285297655143,0.2903225806451613,0.0,0.0,37,26,3,1
2006,2,2006_02_BUF_MIA,MIA,HOME,OUTDOOR,61,-0.13121763586265142,-0.190973306873015,-0.011803180538117885,0.4262295081967213,0.21311475409836064,0.5081967213114754,42,20,5,2
2006,2,2006_02_CAR_MIN,MIN,HOME,INDOOR,70,-0.12842007290039745,-0.14658221900463103,-0.11830034898594022,0.32857142857142857,0.0,0.05714285714285714,40,32,5,4
2006,2,2006_02_NE_NYJ,NE,AWAY,OUTDOOR,70,0.20254652364445583,0.4098194111138582,0.028000934196538048,0.45714285714285713,0.014285714285714285,0.17142857142857143,32,38,4,4
2006,2,2006_02_NO_GB,NO,AWAY,OUTDOOR,64,0.09468776121502742,0.18048943247160185,-0.1245831764406628,0.40625,0.0,0.078125,46,18,6,1
2006,2,2006_02_NYG_PHI,NYG,AWAY,OUTDOOR,78,0.13377998653763476,0.2723207035540746,-0.143301447495245,0.5128205128205128,0.0,0.5512820512820513,52,26,6,1
2006,2,2006_02_NE_NYJ,NYJ,HOME,OUTDOOR,64,0.08464795636973577,0.40764237786983937,-0.49112470804349234,0.40625,0.609375,0.328125,41,23,4,0
2006,2,2006_02_NYG_PHI,PHI,HOME,OUTDOOR,76,0.05388316483923087,0.24400482773780824,-0.2321107643035551,0.4605263157894737,0.0,0.15789473684210525,50,30,7,3
2006,2,2006_02_PIT_JAX,PIT,AWAY,OUTDOOR,50,-0.4203213508427143,-0.4315030999067757,-0.3915682818208422,0.28,0.0,0.46,36,14,0,0
2006,2,2006_02_ARI_SEA,SEA,HOME,OUTDOOR,68,-0.014075462350293118,-0.032657093170917396,0.0034443609948669163,0.36764705882352944,0.0,0.0,33,35,4,5
2006,2,2006_02_STL_SF,SF,HOME,OUTDOOR,53,0.021315761051088008,0.3964505752791529,-0.2653141959059623,0.39622641509433965,0.0,0.0,23,31,3,3
2006,2,2006_02_TB_ATL,TB,AWAY,INDOOR,72,-0.17003317937875786,-0.16056752610102035,-0.20116499555297196,0.3611111111111111,0.0,0.0,57,16,3,0
2006,2,2006_02_TEN_SD,TEN,AWAY,OUTDOOR,59,-0.21513061683183,-0.16698620350259105,-0.15799609287396857,0.288135593220339,0.0,0.288135593220339,41,19,1,1
2006,2,2006_02_WAS_DAL,WAS,AWAY,OUTDOOR,59,-0.24739260426317974,-0.26880382472953035,-0.19286575811420334,0.3728813559322034,0.1016949152542373,0.288135593220339,41,20,3,4
2006,3,2006_03_STL_ARI,ARI,HOME,INDOOR,58,-0.0443383839206192,0.02557220426388085,-0.07685473770834506,0.4827586206896552,0.0,0.05172413793103448,32,28,3,1
2006,3,2006_03_ATL_NO,ATL,AWAY,INDOOR,59,-0.2565725480632509,-0.2566255396232009,-0.12980498944449684,0.23728813559322035,0.0,0.5254237288135594,40,23,2,4
2006,3,2006_03_BAL_CLE,BAL,AWAY,OUTDOOR,69,-0.007461137354265952,0.11941979977894913,-0.2307715867087245,0.37681159420289856,0.028985507246376812,0.2898550724637681,44,25,2,2
2006,3,2006_03_NYJ_BUF,BUF,HOME,OUTDOOR,75,-0.07376274521152179,-0.28032842701808974,0.219427254771994,0.49333333333333335,0.013333333333333334,0.14666666666666667,44,31,7,5
2006,3,2006_03_CAR_TB,CAR,AWAY,OUTDOOR,68,0.002700698918060345,0.0850495043255034,-0.07923174709347743,0.45588235294117646,0.0,0.014705882352941176,42,28,3,4
2006,3,2006_03_CHI_MIN,CHI,AWAY,INDOOR,62,-0.10037453292358306,-0.10139573314650492,-0.09787826571199629,0.41935483870967744,0.0,0.0,44,18,6,1
2006,3,2006_03_CIN_PIT,CIN,AWAY,OUTDOOR,54,-0.010138361335352616,0.01381053727480673,-0.03418567078188062,0.48148148148148145,0.0,0.12962962962962962,31,24,3,2
2006,3,2006_03_BAL_CLE,CLE,HOME,OUTDOOR,60,-0.1346433386206627,-0.09251744554537099,-0.22554658157260796,0.3333333333333333,0.0,0.15,41,19,6,1
2006,3,2006_03_DEN_NE,DEN,AWAY,OUTDOOR,65,0.17796492106639422,0.4251274650587755,-0.02978571061976254,0.38461538461538464,0.0,0.1076923076923077,34,32,4,4
2006,3,2006_03_GB_DET,DET,HOME,INDOOR,66,-0.001388077934583028,0.00872955265197348,-0.0047065578401088715,0.5,0.0,0.19696969696969696,47,20,6,4
2006,3,2006_03_GB_DET,GB,AWAY,INDOOR,63,0.1273663312433258,0.5044641844514344,-0.3754308063674856,0.3968253968253968,0.031746031746031744,0.38095238095238093,36,27,4,0
2006,3,2006_03_WAS_HOU,HOU,HOME,INDOOR,51,0.056187895729261285,0.06524736456798785,-0.2058747618606216,0.5098039215686274,0.0,0.0,33,19,2,1
2006,3,2006_03_JAX_IND,IND,HOME,INDOOR,52,0.0007455187061658272,0.018819826490738812,-0.03339484044247203,0.36538461538461536,0.019230769230769232,0.36538461538461536,34,18,5,1
2006,3,2006_03_JAX_IND,JAX,AWAY,INDOOR,69,0.022731517590042473,-0.08489563338684314,0.18184231460476533,0.5072463768115942,0.028985507246376812,0.42028985507246375,33,39,0,5
2006,3,2006_03_STL_ARI,LA,AWAY,INDOOR,60,0.03119899871138235,0.3653320833532648,-0.37718588251758506,0.4666666666666667,0.0,0.15,33,27,6,2
2006,3,2006_03_TEN_MIA,MIA,HOME,OUTDOOR,66,-0.018216761167753826,0.025827742687293462,0.008711904177770895,0.3787878787878788,0.13636363636363635,0.3787878787878788,35,34,1,4
2006,3,2006_03_CHI_MIN,MIN,HOME,INDOOR,58,-0.24558711304040304,-0.30278657505507856,-0.16455454185294607,0.3448275862068966,0.0,0.13793103448275862,34,24,3,3
2006,3,2006_03_DEN_NE,NE,HOME,OUTDOOR,79,-0.08751785392059555,-0.000339210980524451,-0.3922742016258694,0.35443037974683544,0.3037974683544304,0.46835443037974683,59,21,3,1
2006,3,2006_03_ATL_NO,NO,HOME,INDOOR,64,-0.00906700553605333,0.09770919346520977,-0.12515575679786065,0.4375,0.0,0.171875,31,34,2,3
2006,3,2006_03_NYG_SEA,NYG,AWAY,OUTDOOR,53,-0.12388536305922382,-0.1906005485277427,0.04512644012769063,0.4716981132075472,0.22641509433962265,0.5849056603773585,38,15,4,3
2006,3,2006_03_NYJ_BUF,NYJ,AWAY,OUTDOOR,54,0.09073190556632148,0.08311865013092756,0.1042137016420779,0.42592592592592593,0.2962962962962963,0.14814814814814814,32,23,1,0
2006,3,2006_03_PHI_SF,PHI,AWAY,OUTDOOR,53,0.2779978462407049,0.14964485601396174,0.5748141361400485,0.49056603773584906,0.0,0.11320754716981132,37,16,6,2
2006,3,2006_03_CIN_PIT,PIT,HOME,OUTDOOR,79,-0.039304570707527894,-0.1372508690470741,0.07187771389411914,0.46835443037974683,0.0,0.3924050632911392,42,37,2,4
2006,3,2006_03_NYG_SEA,SEA,HOME,OUTDOOR,75,0.029785579405725,0.22311215705293067,-0.13053402157000651,0.44,0.0,0.0,34,41,2,2
2006,3,2006_03_PHI_SF,SF,HOME,OUTDOOR,78,-0.08978245453312038,0.007338926784764483,-0.24653367405491217,0.44871794871794873,0.0,0.038461538461538464,53,28,3,3
2006,3,2006_03_CAR_TB,TB,HOME,OUTDOOR,51,-0.06835937821397595,0.027851162877465998,-0.05243826424703002,0.4117647058823529,0.0,0.0,28,24,2,2
2006,3,2006_03_TEN_MIA,TEN,AWAY,OUTDOOR,58,-0.19739124898252816,-0.16954108451803526,-0.2429642453789711,0.39655172413793105,0.017241379310344827,0.05172413793103448,36,22,6,1
2006,3,2006_03_WAS_HOU,WAS,AWAY,INDOOR,71,0.34802477122087716,0.5670614409590921,0.17827135217376053,0.5492957746478874,0.0,0.16901408450704225,31,40,3,6
2006,4,2006_04_ARI_ATL,ARI,AWAY,INDOOR,58,-0.4083763563941265,-0.32898962059441733,-0.5208408987770478,0.3793103448275862,0.0,0.017241379310344827,34,24,1,0
2006,4,2006_04_ARI_ATL,ATL,HOME,INDOOR,63,-0.09251736364667378,-0.39193015093249933,0.20573533527754448,0.4126984126984127,0.0,0.2222222222222222,28,37,3,7
2006,4,2006_04_SD_BAL,BAL,HOME,OUTDOOR,55,-0.22881762448444284,-0.18011446105582374,-0.31404816048452633,0.34545454545454546,0.0,0.2909090909090909,35,20,2,1
2006,4,2006_04_MIN_BUF,BUF,HOME,OUTDOOR,69,-0.029765127199715462,0.15452038104066979,-0.19927619939500635,0.463768115942029,0.0,0.07246376811594203,37,33,2,2
2006,4,2006_04_NO_CAR,CAR,HOME,OUTDOOR,56,0.20106212862135311,0.1564589976022641,0.25252727979722506,0.5357142857142857,0.0,0.0,30,26,0,5
2006,4,2006_04_SEA_CHI,CHI,HOME,OUTDOOR,71,0.13338489646852855,0.33767661237806984,-0.044026330505546774,0.4225352112676056,0.0,0.0,33,38,3,3
2006,4,2006_04_NE_CIN,CIN,HOME,OUTDOOR,59,-0.1661507117925054,-0.21159778934504306,-0.05386969666270649,0.423728813559322,0.03389830508474576,0.1864406779661017,42,17,2,2
2006,4,2006_04_CLE_OAK,CLE,AWAY,OUTDOOR,68,-0.003565727551604676,0.20206362978756628,-0.2489943153435184,0.5,0.0,0.04411764705882353,37,31,2,1
2006,4,2006_04_DAL_TEN,DAL,AWAY,OUTDOOR,61,0.4150701442000563,0.5997663556852124,0.3108825377212503,0.5573770491803278,0.0,0.0,22,39,2,6
2006,4,2006_04_DET_STL,DET,AWAY,INDOOR,67,0.0621395010445545,0.19604853346295978,-0.2311850461576666,0.47761194029850745,0.0,0.1044776119402985,46,21,4,1
2006,4,2006_04_GB_PHI,GB,AWAY,OUTDOOR,79,-0.21317652226838318,-0.13723348168765798,-0.35150134618327555,0.3924050632911392,0.13924050632911392,0.34177215189873417,51,28,4,1
2006,4,2006_04_MIA_HOU,HOU,HOME,INDOOR,67,-0.0898965448141098,0.07245143108508166,-0.2571641563466101,0.3582089552238806,0.0,0.0,34,33,4,1
2006,4,2006_04_IND_NYJ,IND,AWAY,OUTDOOR,69,0.265363306457521,0.3860883951296494,0.1546986418414033,0.6086956521739131,0.5942028985507246,0.2898550724637681,33,36,1,2
2006,4,2006_04_JAX_WAS,JAX,AWAY,OUTDOOR,54,0.07329268399970951,0.1274831760024955,-0.13664665319291608,0.3148148148148148,0.037037037037037035,0.4074074074074074,43,14,6,0
2006,4,2006_04_SF_KC,KC,HOME,OUTDOOR,61,0.2493754176987854,0.8738136387616396,-0.17991190485505237,0.4098360655737705,0.0,0.03278688524590164,25,37,2,3
2006,4,2006_04_DET_STL,LA,HOME,INDOOR,70,0.21273948610095042,0.33450068668885663,0.006682069721416785,0.45714285714285713,0.0,0.2714285714285714,44,26,4,2
2006,4,2006_04_SD_BAL,LAC,AWAY,OUTDOOR,65,-0.10124502207976407,0.026105245808139443,-0.17579152035561005,0.4307692307692308,0.6307692307692307,0.03076923076923077,24,41,1,3
2006,4,2006_04_CLE_OAK,LV,HOME,OUTDOOR,55,-0.0606315940618515,-0.2066092793829739,0.1481904499232769,0.34545454545454546,0.0,0.0,32,24,0,5
2006,4,2006_04_MIA_HOU,MIA,AWAY,INDOOR,59,-0.04160265116242029,-0.04717261182765166,-0.02369920616703374,0.3728813559322034,0.0,0.7627118644067796,45,14,2,2
2006,4,2006_04_MIN_BUF,MIN,AWAY,OUTDOOR,62,-0.16678621809208585,-0.12339172966312617,-0.20423007593490183,0.4032258064516129,0.016129032258064516,0.24193548387096775,48,16,4,1
2006,4,2006_04_NE_CIN,NE,AWAY,OUTDOOR,68,0.32563940917744355,0.34055930196211254,0.387811535410583,0.5441176470588235,0.0,0.14705882352941177,29,40,3,8
2006,4,2006_04_NO_CAR,NO,AWAY,OUTDOOR,65,0.17093769998218006,0.4134259675304557,-0.31269122226892604,0.5076923076923077,0.0,0.1076923076923077,43,23,3,0
2006,4,2006_04_IND_NYJ,NYJ,HOME,OUTDOOR,67,0.013552188365928718,0.11162051989606792,-0.03810077955996668,0.5074626865671642,0.5671641791044776,0.19402985074626866,31,37,2,2
2006,4,2006_04_GB_PHI,PHI,HOME,OUTDOOR,66,0.05013829797054782,0.2126894044439967,-0.04098799852309404,0.4393939393939394,0.36363636363636365,0.18181818181818182,41,27,8,4
2006,4,2006_04_SEA_CHI,SEA,AWAY,OUTDOOR,61,-0.3122398547339635,-0.4052933578689893,-0.1065426372775906,0.3114754098360656,0.0,0.0,42,19,2,2
2006,4,2006_04_SF_KC,SF,AWAY,OUTDOOR,53,-0.3630671800237219,-0.4314044531096112,-0.16958809670593059,0.3584905660377358,0.05660377358490566,0.07547169811320754,33,21,1,3
2006,4,2006_04_DAL_TEN,TEN,HOME,OUTDOOR,61,-0.30786339483666614,-0.43490565604426795,-0.36369054737899986,0.4098360655737705,0.0,0.39344262295081966,36,28,1,0
2006,4,2006_04_JAX_WAS,WAS,HOME,OUTDOOR,71,0.0666843842662556,0.19175821266347362,-0.030247832741588355,0.43661971830985913,0.014084507042253521,0.14084507042253522,31,40,6,5
2006,5,2006_05_KC_ARI,ARI,HOME,INDOOR,63,-0.11373295201106913,0.01346029488470506,-0.29473872643967086,0.3968253968253968,0.0,0.20634920634920634,37,26,4,3
2006,5,2006_05_BAL_DEN,BAL,AWAY,OUTDOOR,61,-0.2385433760212093,-0.30702877152515085,0.005692458748817444,0.36065573770491804,0.03278688524590164,0.3114754098360656,38,25,1,2
2006,5,2006_05_BUF_CHI,BUF,AWAY,OUTDOOR,49,-0.46634129115513395,-0.5447717788629234,-0.2811185047030449,0.42857142857142855,0.04081632653061224,0.3469387755102041,32,18,0,1
2006,5,2006_05_CLE_CAR,CAR,HOME,OUTDOOR,59,-0.019066064934230458,0.12592410176876,-0.19090626250814507,0.4576271186440678,0.0,0.03389830508474576,32,27,2,4
2006,5,2006_05_BUF_CHI,CHI,HOME,OUTDOOR,71,0.1125474246481145,0.22090214129318209,0.012978225568863185,0.49295774647887325,0.0,0.0,34,37,1,6
2006,5,2006_05_CLE_CAR,CLE,AWAY,OUTDOOR,70,-0.3553933455209647,-0.46335036661095763,-0.06164086010792981,0.32857142857142857,0.11428571428571428,0.3142857142857143,49,23,1,3
2006,5,2006_05_DAL_PHI,DAL,AWAY,OUTDOOR,85,-0.23781846639261964,-0.33340711023525466,-0.024274435968926318,0.4117647058823529,0.0,0.058823529411764705,49,39,2,4
2006,5,2006_05_BAL_DEN,DEN,HOME,OUTDOOR,52,-0.14607258413273555,-0.2918388423323631,-0.011103826540487784,0.36538461538461536,0.0,0.057692307692307696,25,27,1,5
2006,5,2006_05_DET_MIN,DET,AWAY,INDOOR,58,-0.3715432591396103,-0.44980839267930395,-0.03713768856091933,0.3448275862068966,0.0,0.13793103448275862,47,11,3,0
2006,5,2006_05_STL_GB,GB,HOME,OUTDOOR,70,0.02696813102811575,0.14155646972358227,-0.16695059599498144,0.5285714285714286,0.0,0.4714285714285714,44,26,2,2
2006,5,2006_05_TEN_IND,IND,HOME,INDOOR,67,-0.05165394823720206,-0.08111198673791745,-0.023450111422468636,0.40298507462686567,0.014925373134328358,0.208955223880597,34,34,1,4
2006,5,2006_05_NYJ_JAX,JAX,HOME,OUTDOOR,60,0.21948351015647252,0.2618892552951972,0.17300061519081528,0.4666666666666667,0.0,0.2,24,37,2,4
2006,5,2006_05_KC_ARI,KC,AWAY,INDOOR,63,-0.1621458168245024,0.19886837154626846,-0.8841741935660442,0.3333333333333333,0.0,0.06349206349206349,42,21,2,0
2006,5,2006_05_STL_GB,LA,AWAY,OUTDOOR,61,0.12418293952941895,0.31355448067188263,-0.08477876104157546,0.4426229508196721,0.0,0.2459016393442623,32,29,4,3
2006,5,2006_05_PIT_SD,LAC,HOME,OUTDOOR,72,0.006594075666119655,0.1781386055729606,-0.1895619324378429,0.375,0.0,0.1111111111111111,44,31,3,5
2006,5,2006_05_OAK_SF,LV,AWAY,OUTDOOR,56,-0.13512325353388274,-0.10037641770073345,-0.11189773079493771,0.4642857142857143,0.0,0.0,35,23,4,5
2006,5,2006_05_MIA_NE,MIA,AWAY,OUTDOOR,65,-0.16342929983511567,-0.039343984458934174,-0.4234175796709245,0.38461538461538464,0.16923076923076924,0.5538461538461539,44,21,2,1
2006,5,2006_05_DET_MIN,MIN,HOME,INDOOR,64,-0.06676278264785651,-0.05361531153321266,-0.08263042020001288,0.484375,0.0,0.109375,35,29,2,1
2006,5,2006_05_MIA_NE,NE,HOME,OUTDOOR,61,-0.01704511528865236,0.2441342415348176,-0.2869304506729046,0.3442622950819672,0.0,0.26229508196721313,31,30,0,1
2006,5,2006_05_TB_NO,NO,HOME,INDOOR,59,0.01292234769690845,-0.023521968656603026,0.06248661793768406,0.423728813559322,0.0,0.1016949152542373,34,25,0,4
2006,5,2006_05_WAS_NYG,NYG,HOME,OUTDOOR,68,0.1301263957763748,0.1603765859035775,0.12943422021062084,0.5147058823529411,0.0,0.23529411764705882,36,33,4,4
2006,5,2006_05_NYJ_JAX,NYJ,AWAY,OUTDOOR,61,-0.48143644133185753,-0.6889418400203188,-0.2900742652880795,0.3442622950819672,0.0,0.18032786885245902,30,34,1,3
2006,5,2006_05_DAL_PHI,PHI,HOME,OUTDOOR,55,-0.09974354674870317,-0.1144590162344881,-0.06949508169458972,0.32727272727272727,0.14545454545454545,0.23636363636363636,37,18,5,1
2006,5,2006_05_PIT_SD,PIT,AWAY,OUTDOOR,53,-0.1407668748694771,-0.08409605579716818,-0.25096013417674434,0.41509433962264153,0.0,0.3018867924528302,35,18,3,4
2006,5,2006_05_OAK_SF,SF,HOME,OUTDOOR,60,0.010143073772390683,0.6650397785007953,-0.2836957790139245,0.43333333333333335,0.0,0.0,20,41,2,6
2006,5,2006_05_TB_NO,TB,AWAY,INDOOR,68,0.056487471132320076,-0.005131637502927333,0.09953953849617392,0.4117647058823529,0.0,0.0,40,32,3,8
2006,5,2006_05_TEN_IND,TEN,AWAY,INDOOR,54,-0.031213449003795784,-0.2269151834771037,0.12342682066223314,0.37037037037037035,0.0,0.3888888888888889,24,31,0,10
2006,5,2006_05_WAS_NYG,WAS,AWAY,OUTDOOR,48,-0.14157878398934068,-0.16133173076169832,-0.11392465850804001,0.2916666666666667,0.08333333333333333,0.3125,28,20,0,3
2006,6,2006_06_CHI_ARI,ARI,HOME,OUTDOOR,81,-0.33002153300553744,-0.09077817664026867,-0.6007442783662363,0.30864197530864196,0.0,0.35802469135802467,43,38,1,1
2006,6,2006_06_NYG_ATL,ATL,HOME,INDOOR,60,-0.21484652447203795,-0.39579853455762604,0.1466303774370597,0.36666666666666664,0.0,0.4666666666666667,37,26,2,5
2006,6,2006_06_CAR_BAL,BAL,HOME,OUTDOOR,61,-0.08373598854026956,-0.066673144698143,-0.0614154766080901,0.39344262295081966,0.04918032786885246,0.2459016393442623,43,22,2,2
2006,6,2006_06_BUF_DET,BUF,AWAY,INDOOR,61,-0.13228949150223224,-0.14282185744580833,-0.07210881937117804,0.39344262295081966,0.0,0.29508196721311475,43,21,2,1
2006,6,2006_06_CAR_BAL,CAR,AWAY,OUTDOOR,70,0.04014411757567099,0.4420562378973478,-0.5627240629068443,0.38571428571428573,0.0,0.014285714285714285,42,28,5,2
2006,6,2006_06_CHI_ARI,CHI,AWAY,OUTDOOR,52,-0.6692377644358203,-0.8321171415945849,-0.18059963295952633,0.28846153846153844,0.0,0.0,39,13,1,1
2006,6,2006_06_CIN_TB,CIN,AWAY,OUTDOOR,60,-0.06188249938810865,0.031045047147199512,-0.24773759245872498,0.38333333333333336,0.0,0.11666666666666667,40,20,3,2
2006,6,2006_06_HOU_DAL,DAL,HOME,OUTDOOR,71,0.09758028629380212,0.1641796226887142,0.036380896093072115,0.4507042253521127,0.0,0.07042253521126761,34,37,2,5
2006,6,2006_06_OAK_DEN,DEN,HOME,OUTDOOR,49,0.04749713936934666,-0.04643966186614264,0.17890080411372514,0.42857142857142855,0.0,0.0,21,29,1,4
2006,6,2006_06_BUF_DET,DET,HOME,INDOOR,67,0.024556882762864454,0.11492108767170732,-0.11973449780985161,0.417910447761194,0.0,0.05970149253731343,41,27,4,3
2006,6,2006_06_HOU_DAL,HOU,AWAY,OUTDOOR,57,-0.24951500942309698,-0.19206957978063396,-0.29108156400787477,0.38596491228070173,0.05263157894736842,0.0,42,17,1,0
2006,6,2006_06_KC_PIT,KC,AWAY,OUTDOOR,62,-0.4052594722128443,-0.4642891531680213,-0.2716659837353386,0.3225806451612903,0.0,0.12903225806451613,43,19,3,0
2006,6,2006_06_SEA_STL,LA,HOME,INDOOR,69,0.10596816001486951,0.20595060277016872,-0.10763069496236065,0.4927536231884058,0.0,0.37681159420289856,47,22,5,0
2006,6,2006_06_SD_SF,LAC,AWAY,OUTDOOR,71,0.5011781876723111,0.7462464414004769,0.146251751238416,0.6056338028169014,0.0,0.14084507042253522,42,29,3,0
2006,6,2006_06_OAK_DEN,LV,AWAY,OUTDOOR,60,-0.12300323968132337,-0.0907718022664388,-0.15523467709620795,0.36666666666666664,0.0,0.0,30,30,2,2
2006,6,2006_06_MIA_NYJ,MIA,AWAY,OUTDOOR,72,0.008498750717586113,0.16362441837025637,-0.23527015559375286,0.5277777777777778,0.19444444444444445,0.4583333333333333,44,28,4,3
2006,6,2006_06_PHI_NO,NO,HOME,INDOOR,67,0.052305634136992823,0.1355670910703427,-0.08622332827912436,0.5223880597014925,0.0,0.1044776119402985,41,27,2,3
2006,6,2006_06_NYG_ATL,NYG,AWAY,INDOOR,72,0.07823726498625344,-0.06643509481321364,0.20768095533314504,0.5,0.0,0.2222222222222222,34,38,0,11
2006,6,2006_06_MIA_NYJ,NYJ,HOME,OUTDOOR,59,0.0008323077049295782,0.0509600867376183,-0.06279141183655995,0.3728813559322034,0.5423728813559322,0.1694915254237288,33,26,2,2
2006,6,2006_06_PHI_NO,PHI,AWAY,INDOOR,58,0.11618557023205633,0.16369599505112722,0.018664171919226646,0.4827586206896552,0.0,0.20689655172413793,39,19,3,2
2006,6,2006_06_KC_PIT,PIT,HOME,OUTDOOR,61,0.31974344303617713,0.6003758314819563,0.17241143910214304,0.47540983606557374,0.0,0.19672131147540983,21,40,3,6
2006,6,2006_06_SEA_STL,SEA,AWAY,INDOOR,68,0.1646553777767729,0.4525233789214066,-0.21964727710500093,0.4411764705882353,0.0,0.029411764705882353,42,28,3,4
2006,6,2006_06_SD_SF,SF,HOME,OUTDOOR,53,-0.080948624689624,-0.09744046294154265,-0.035007075273564885,0.3584905660377358,0.0,0.018867924528301886,39,14,2,3
2006,6,2006_06_CIN_TB,TB,HOME,OUTDOOR,72,0.014922230594998432,0.03997283719260903,0.04513003498315811,0.4305555555555556,0.0,0.0,51,25,0,3
2006,6,2006_06_TEN_WAS,TEN,AWAY,OUTDOOR,70,0.09543105127023799,0.17242653383051648,0.037657854409936145,0.4,0.0,0.2,34,39,4,6
2006,6,2006_06_TEN_WAS,WAS,HOME,OUTDOOR,59,-0.015800143386852945,-0.13367390474586777,0.13380886141497356,0.4067796610169492,0.01694915254237288,0.23728813559322035,33,26,3,4
2006,7,2006_07_ARI_OAK,ARI,AWAY,OUTDOOR,55,-0.3332644914784892,-0.3984374683476179,-0.24266999773681164,0.2727272727272727,0.0,0.36363636363636365,37,20,3,0
2006,7,2006_07_PIT_ATL,ATL,HOME,INDOOR,72,0.04668903141282499,0.22668740670714113,-0.10818452163575551,0.3888888888888889,0.0,0.375,36,39,5,4
2006,7,2006_07_NE_BUF,BUF,HOME,OUTDOOR,54,-0.2735215028816903,-0.2569576652099689,-0.28954167425632477,0.37037037037037035,0.0,0.14814814814814814,30,25,3,0
2006,7,2006_07_CAR_CIN,CAR,AWAY,OUTDOOR,53,-0.0483265674128285,0.039695843248753936,-0.2518783920677379,0.4339622641509434,0.0,0.0,37,16,3,3
2006,7,2006_07_CAR_CIN,CIN,HOME,OUTDOOR,73,0.0380845086342872,0.2511287043929439,-0.2691044474641482,0.4383561643835616,0.0,0.1095890410958904,44,30,2,2
2006,7,2006_07_DEN_CLE,CLE,HOME,OUTDOOR,51,-0.4342680764384568,-0.39282522948556825,-0.555408705993054,0.3333333333333333,0.0784313725490196,0.29411764705882354,38,13,0,0
2006,7,2006_07_NYG_DAL,DAL,HOME,OUTDOOR,66,-0.20293922088052513,-0.29536856616743734,0.02709390917284922,0.45454545454545453,0.0,0.19696969696969696,45,22,5,1
2006,7,2006_07_DEN_CLE,DEN,AWAY,OUTDOOR,79,-0.06560816021659706,-0.10214481052271156,-0.021967161239849195,0.35443037974683544,0.0,0.05063291139240506,43,36,1,4
2006,7,2006_07_DET_NYJ,DET,AWAY,OUTDOOR,59,0.2458312717913571,0.3290818192064762,0.13648019036786121,0.559322033898305,0.1016949152542373,0.1694915254237288,40,22,3,3
2006,7,2006_07_GB_MIA,GB,AWAY,OUTDOOR,68,0.07056386177154149,0.10791940353810787,0.05169956951305784,0.4117647058823529,0.0,0.20588235294117646,40,29,1,2
2006,7,2006_07_JAX_HOU,HOU,HOME,OUTDOOR,68,0.07692440730683944,0.1569066872406337,-0.013055657618679106,0.4264705882352941,0.0,0.0,36,32,2,3
2006,7,2006_07_WAS_IND,IND,HOME,INDOOR,60,0.3564394534875949,0.6014974454624785,-0.011147534474730492,0.5333333333333333,0.016666666666666666,0.25,36,24,5,4
2006,7,2006_07_JAX_HOU,JAX,AWAY,OUTDOOR,58,-0.36814388642408724,-0.4845192079629862,-0.21452846199274064,0.3275862068965517,0.0,0.3448275862068966,33,25,0,3
2006,7,2006_07_SD_KC,KC,HOME,OUTDOOR,59,0.06979636213410709,0.019855989978231233,0.11807205521812042,0.4067796610169492,0.0,0.01694915254237288,29,30,3,4
2006,7,2006_07_SD_KC,LAC,AWAY,OUTDOOR,74,0.011207058273784414,0.09071164242192811,-0.16508571527209942,0.43243243243243246,0.013513513513513514,0.2972972972972973,51,23,3,4
